id,comercio,meses_distintos,es_recurrente
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,OXXO,5,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,OXXO GAS,2,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,PARCO,2,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SAMS CLUB,1,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SORIANA,5,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SPOTIFY,13,1
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,STARBUCKS,4,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SUPERCENTER,2,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,TEMU,3,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBER,11,1
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBER EATS,8,1
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBRPAGOSMEX,3,0
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,WAL-MART,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,7 ELEVEN,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,AMAZON,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,AMAZON PRIME,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CABLEYCOMUN,7,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CANVA,11,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CARLS JR,6,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CFE,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CINEPOLIS,2,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,COSTCO,2,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,DIDI FOOD,3,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,DIDIFOOD,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS DEL AHORRO,2,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS GUADALAJARA,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS SIMILARES,2,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,HEB,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,ITUNES,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,IZZI,6,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,LIVERPOOL,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,MERCADO PAGO,8,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,MICROSOFT,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,OXXO,2,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,OXXO GAS,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SERV AGUA DREN,13,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SHEIN,3,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SORIANA,1,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,STARBUCKS,9,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,TELCEL,12,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,TEMU,6,0
141c0b0efc67aa7c76a66820a8d87b13d189ab05,UBER,10,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,UBER EATS,12,1
141c0b0efc67aa7c76a66820a8d87b13d189ab05,WALMART,2,0
143e4963cd499b1b05b544cb791a821a01072073,AMAZON,1,0
143e4963cd499b1b05b544cb791a821a01072073,AMAZON PRIME,2,0
143e4963cd499b1b05b544cb791a821a01072073,APPLE,2,0
143e4963cd499b1b05b544cb791a821a01072073,CFE,6,0
143e4963cd499b1b05b544cb791a821a01072073,CHEDRAUI,13,1
143e4963cd499b1b05b544cb791a821a01072073,CINEPOLIS,3,0
143e4963cd499b1b05b544cb791a821a01072073,DIDIFOOD,1,0
143e4963cd499b1b05b544cb791a821a01072073,FARMACIAS DEL AHORRO,3,0
143e4963cd499b1b05b544cb791a821a01072073,FARMACIAS GUADALAJARA,7,1
143e4963cd499b1b05b544cb791a821a01072073,ITUNES,2,0
143e4963cd499b1b05b544cb791a821a01072073,LIVERPOOL,2,0
143e4963cd499b1b05b544cb791a821a01072073,MERCADO PAGO,10,1
143e4963cd499b1b05b544cb791a821a01072073,MERCADOPAGO,4,0
143e4963cd499b1b05b544cb791a821a01072073,OXXO,8,1
143e4963cd499b1b05b544cb791a821a01072073,RAPPI,4,0
143e4963cd499b1b05b544cb791a821a01072073,SEARS,1,0
143e4963cd499b1b05b544cb791a821a01072073,SUPERCENTER,10,1
143e4963cd499b1b05b544cb791a821a01072073,TELCEL,10,1
143e4963cd499b1b05b544cb791a821a01072073,TELMEX,5,0
143e4963cd499b1b05b544cb791a821a01072073,UBER,3,0
143e4963cd499b1b05b544cb791a821a01072073,UBER EATS,12,1
144d05fb17ac05c4ddd77797143fe5f19212575e,AT&T,6,0
144d05fb17ac05c4ddd77797143fe5f19212575e,FARMACIAS GUADALAJARA,12,1
144d05fb17ac05c4ddd77797143fe5f19212575e,LIVERPOOL,1,0
144d05fb17ac05c4ddd77797143fe5f19212575e,OXXO,9,1
144d05fb17ac05c4ddd77797143fe5f19212575e,SORIANA,1,0
144d05fb17ac05c4ddd77797143fe5f19212575e,STARBUCKS,3,0
144d05fb17ac05c4ddd77797143fe5f19212575e,TELCEL,1,0
144d05fb17ac05c4ddd77797143fe5f19212575e,TOTALPLAY,2,0
144d05fb17ac05c4ddd77797143fe5f19212575e,WAL-MART,6,0
14c945505e92346138e19910742be93a34fef2c3,7 ELEVEN,1,0
14c945505e92346138e19910742be93a34fef2c3,AMAZON,7,1
14c945505e92346138e19910742be93a34fef2c3,AMAZON PRIME,11,1
14c945505e92346138e19910742be93a34fef2c3,APPLE,8,1
14c945505e92346138e19910742be93a34fef2c3,AUDIBLE,3,0
14c945505e92346138e19910742be93a34fef2c3,CFE,2,0
14c945505e92346138e19910742be93a34fef2c3,CHEDRAUI,1,0
14c945505e92346138e19910742be93a34fef2c3,CINEPOLIS,4,0
14c945505e92346138e19910742be93a34fef2c3,COSTCO,3,0
14c945505e92346138e19910742be93a34fef2c3,FARMACIAS GUADALAJARA,1,0
14c945505e92346138e19910742be93a34fef2c3,FARMACIAS SIMILARES,1,0
14c945505e92346138e19910742be93a34fef2c3,GOOGLE ONE,1,0
14c945505e92346138e19910742be93a34fef2c3,GOOGLE YOUTUBE,5,0
14c945505e92346138e19910742be93a34fef2c3,GOOGLE YOUTUBEPREMIUM,11,1
14c945505e92346138e19910742be93a34fef2c3,LIVERPOOL,1,0
14c945505e92346138e19910742be93a34fef2c3,MAX,2,0
14c945505e92346138e19910742be93a34fef2c3,MELIMAS,13,1
14c945505e92346138e19910742be93a34fef2c3,MERCADO PAGO,4,0
14c945505e92346138e19910742be93a34fef2c3,OXXO,5,0
14c945505e92346138e19910742be93a34fef2c3,RENTAMOVISTAR,5,0
14c945505e92346138e19910742be93a34fef2c3,SMARTFIT,6,0
14c945505e92346138e19910742be93a34fef2c3,SORIANA,1,0
14c945505e92346138e19910742be93a34fef2c3,SPOTIFY,10,1
14c945505e92346138e19910742be93a34fef2c3,SUPERCENTER,1,0
14c945505e92346138e19910742be93a34fef2c3,TELEFONICA,1,0
14c945505e92346138e19910742be93a34fef2c3,UBER,13,1
14c945505e92346138e19910742be93a34fef2c3,UBER EATS,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,ALIEXPRESS,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,AMAZON,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,AMAZON PRIME,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,APPLE,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,CFE,4,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,CINEPOLIS,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,DIDI,6,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,DIDI FOOD,2,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,DIDI RIDES,5,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,DISNEY PLUS,6,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,FARMACIAS GUADALAJARA,2,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,GOOGLE,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,MERCADO PAGO,4,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,MI ATT,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,MICROSOFT,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,NETFLIX,8,1
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,OXXO,2,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,PLAYSTATION NETWORK,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,SHEIN,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,SPOTIFY,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,TELCEL,1,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,TEMU,6,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,TOTALPLAY,5,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,UBER,13,1
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,UBER EATS,2,0
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,UNDOSTRES,13,1
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,WALMART,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,AMAZON,13,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,AMAZON PRIME,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,CARLS JR,2,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,CFE,6,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,CHEDRAUI,2,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,CINEPOLIS,4,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,COSTCO,2,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,FARMACIAS DEL AHORRO,3,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,GOOGLE,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,ITUNES,6,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,LIVERPOOL,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,MERCADO PAGO,7,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,MICROSOFT,13,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,NETFLIX,13,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,OXXO,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,PLAYSTATION NETWORK,1,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,SEARS,2,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,SORIANA,6,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,STARBUCKS,10,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,TELCEL,12,1
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,UBER,4,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,UBRPAGOSMEX,3,0
1504732b7781f3af8b48652861a1ea1e6ec4ff5b,WALMART,3,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,7 ELEVEN,13,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,AMAZON,3,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,AMAZON PRIME,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,CARLS JR,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,CINEPOLIS,5,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,COPPEL,2,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,DIDI RIDES,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,FARMACIAS GUADALAJARA,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,GOOGLE ONE,7,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,GOOGLE YOUTUBE,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,HEB,13,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,MELIMAS,13,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,MERCADO PAGO,12,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,NETFLIX,10,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,OXXO,11,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,SMART,1,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,SORIANA,6,0
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,SPOTIFY,7,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,TELCEL,8,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,UBER,10,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,UBER EATS,7,1
153a1e5622ee9cb2225b871bfc322ce6f2c3d91c,WALMART,1,0
155a6724b044c00b762c334737124fe4602cf0eb,7 ELEVEN,1,0
155a6724b044c00b762c334737124fe4602cf0eb,AMAZON,2,0
155a6724b044c00b762c334737124fe4602cf0eb,AMAZON PRIME,3,0
155a6724b044c00b762c334737124fe4602cf0eb,CALIENTE,13,1
155a6724b044c00b762c334737124fe4602cf0eb,COSTCO,2,0
155a6724b044c00b762c334737124fe4602cf0eb,DIDI,5,0
155a6724b044c00b762c334737124fe4602cf0eb,DIDI FOOD,5,0
155a6724b044c00b762c334737124fe4602cf0eb,DIDI RIDES,7,1
155a6724b044c00b762c334737124fe4602cf0eb,DIDIFOOD,1,0
155a6724b044c00b762c334737124fe4602cf0eb,GOOGLE,3,0
155a6724b044c00b762c334737124fe4602cf0eb,GOOGLE ONE,6,0
155a6724b044c00b762c334737124fe4602cf0eb,MERCADO PAGO,12,1
155a6724b044c00b762c334737124fe4602cf0eb,MERCADOPAGO,5,0
155a6724b044c00b762c334737124fe4602cf0eb,OXXO,5,0
155a6724b044c00b762c334737124fe4602cf0eb,RAPPI,6,0
155a6724b044c00b762c334737124fe4602cf0eb,RAPPIPRO,1,0
155a6724b044c00b762c334737124fe4602cf0eb,SOFT RAPPI,2,0
155a6724b044c00b762c334737124fe4602cf0eb,TELCEL,6,0
155a6724b044c00b762c334737124fe4602cf0eb,TEMU,2,0
155a6724b044c00b762c334737124fe4602cf0eb,TULOTERO,1,0
155a6724b044c00b762c334737124fe4602cf0eb,UBER,11,1
155a6724b044c00b762c334737124fe4602cf0eb,UBER EATS,12,1
15ab18e369a4046251d65949a3651db540d7a948,AMAZON,13,1
15ab18e369a4046251d65949a3651db540d7a948,AMAZON PRIME,5,0
15ab18e369a4046251d65949a3651db540d7a948,APPLE,4,0
15ab18e369a4046251d65949a3651db540d7a948,CARLS JR,1,0
15ab18e369a4046251d65949a3651db540d7a948,CFE,9,1
15ab18e369a4046251d65949a3651db540d7a948,CINEPOLIS,2,0
15ab18e369a4046251d65949a3651db540d7a948,COSTCO,11,1
15ab18e369a4046251d65949a3651db540d7a948,FARMACIAS GUADALAJARA,2,0
15ab18e369a4046251d65949a3651db540d7a948,FARMACIAS SIMILARES,8,1
15ab18e369a4046251d65949a3651db540d7a948,GOOGLE,3,0
15ab18e369a4046251d65949a3651db540d7a948,GOOGLE YOUTUBE,13,1
15ab18e369a4046251d65949a3651db540d7a948,LIVERPOOL,2,0
15ab18e369a4046251d65949a3651db540d7a948,MERCADO PAGO,1,0
15ab18e369a4046251d65949a3651db540d7a948,MICROSOFT,5,0
15ab18e369a4046251d65949a3651db540d7a948,NETFLIX,6,0
15ab18e369a4046251d65949a3651db540d7a948,OXXO,12,1
15ab18e369a4046251d65949a3651db540d7a948,SORIANA,3,0
15ab18e369a4046251d65949a3651db540d7a948,SPOTIFY,13,1
15ab18e369a4046251d65949a3651db540d7a948,STARBUCKS,1,0
15ab18e369a4046251d65949a3651db540d7a948,SUPERCENTER,3,0
15ab18e369a4046251d65949a3651db540d7a948,TELMEX,12,1
15ab18e369a4046251d65949a3651db540d7a948,UBER,8,1
15ab18e369a4046251d65949a3651db540d7a948,UBER EATS,12,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,7 ELEVEN,3,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,7ELEVEN,4,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,AMAZON,13,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,AMAZON PRIME,13,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,BAE,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,CFE,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,CINEPOLIS,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,COSTCO,3,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,FARMACIAS DEL AHORRO,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,FARMACIAS GUADALAJARA,3,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,FARMACIAS SIMILARES,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,GOOGLE ONE,5,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,GOOGLE YOUTUBEPREMIUM,10,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,HEB,7,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,LIVERPOOL,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,MELIMAS,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,MERCADO PAGO,5,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,MICROSOFT,9,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,NETFLIX,13,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,OXXO,9,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,OXXO GAS,10,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,SAMS CLUB,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,SERV AGUA DREN,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,SMART,1,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,SORIANA,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,STARBUCKS,2,0
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,TELMEX,8,1
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,TOTALPLAY,6,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,ALIEXPRESS,4,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,AMAZON,9,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,AMAZON PRIME,13,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,APPLE,8,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,CANVA,1,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,CARLS JR,1,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,COSTCO,3,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,GOOGLE ONE,7,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,GOOGLE YOUTUBEPREMIUM,13,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,LIVERPOOL,10,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,MELIMAS,7,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,MERCADO PAGO,13,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,OXXO,1,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,RAPPI,2,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,SAMS CLUB,4,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,SPOTIFY,13,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,SUPERCENTER,8,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,TELCEL,7,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,TEMU,1,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,TOTAL PLAY,6,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,TOTALPLAY,5,0
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,UBER,7,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,UBER EATS,7,1
1622b0c47fa3ca8b8b8a0b54dfde1d479b35e1e8,WALMART,1,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,CARLS JR,1,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,CFE,4,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,CHEDRAUI,8,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,CINEPOLIS,7,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,COSTCO,12,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,COSTCO GAS,11,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,FARMACIAS DEL AHORRO,2,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,FARMACIAS SIMILARES,3,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,LIVERPOOL,12,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,OXXO,1,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SAMS CLUB,1,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SEARS,3,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SORIANA,4,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SPOTIFY,10,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,STARBUCKS,9,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SUPERAMA,1,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,SUPERCENTER,2,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,TELCEL,13,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,TELMEX,13,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,UBER,10,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,UNDOSTRES,11,1
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,WAL-MART,2,0
16f22bd5adee3d4b0ae41ae241fce1b66c4e9fe9,WALMART,6,0
175111c30e17b0c1751665678e3125c9d75d3d9b,7 ELEVEN,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,ADOBE,3,0
175111c30e17b0c1751665678e3125c9d75d3d9b,AMAZON,5,0
175111c30e17b0c1751665678e3125c9d75d3d9b,AMAZON PRIME,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,CARLS JR,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,COSTCO,3,0
175111c30e17b0c1751665678e3125c9d75d3d9b,FACEBOOK,10,1
175111c30e17b0c1751665678e3125c9d75d3d9b,FARMACIAS DEL AHORRO,3,0
175111c30e17b0c1751665678e3125c9d75d3d9b,GOOGLE,5,0
175111c30e17b0c1751665678e3125c9d75d3d9b,ITUNES,13,1
175111c30e17b0c1751665678e3125c9d75d3d9b,LIVERPOOL,3,0
175111c30e17b0c1751665678e3125c9d75d3d9b,MERCADO PAGO,13,1
175111c30e17b0c1751665678e3125c9d75d3d9b,MICROSOFT,7,1
175111c30e17b0c1751665678e3125c9d75d3d9b,NETFLIX,7,1
175111c30e17b0c1751665678e3125c9d75d3d9b,OPENAI,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,OXXO,5,0
175111c30e17b0c1751665678e3125c9d75d3d9b,RAPPI,2,0
175111c30e17b0c1751665678e3125c9d75d3d9b,SORIANA,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,SPOTIFY,12,1
175111c30e17b0c1751665678e3125c9d75d3d9b,STARBUCKS,1,0
175111c30e17b0c1751665678e3125c9d75d3d9b,TELCEL,4,0
175111c30e17b0c1751665678e3125c9d75d3d9b,TOTALPLAY,12,1
175111c30e17b0c1751665678e3125c9d75d3d9b,UBER,8,1
175111c30e17b0c1751665678e3125c9d75d3d9b,UBRPAGOSMEX,6,0
175111c30e17b0c1751665678e3125c9d75d3d9b,WALMART,3,0
17553057673459a94adebd6b19bce398c1dd2e03,7 ELEVEN,6,0
17553057673459a94adebd6b19bce398c1dd2e03,ALIEXPRESS,1,0
17553057673459a94adebd6b19bce398c1dd2e03,AMAZON,6,0
17553057673459a94adebd6b19bce398c1dd2e03,AMAZON PRIME,11,1
17553057673459a94adebd6b19bce398c1dd2e03,CANVA,12,1
17553057673459a94adebd6b19bce398c1dd2e03,CARLS JR,9,1
17553057673459a94adebd6b19bce398c1dd2e03,CFE,5,0
17553057673459a94adebd6b19bce398c1dd2e03,CINEPOLIS,2,0
17553057673459a94adebd6b19bce398c1dd2e03,COPPEL,1,0
17553057673459a94adebd6b19bce398c1dd2e03,DIDI RIDES,2,0
17553057673459a94adebd6b19bce398c1dd2e03,FACEBOOK,1,0
17553057673459a94adebd6b19bce398c1dd2e03,FARMACIAS DEL AHORRO,2,0
17553057673459a94adebd6b19bce398c1dd2e03,FARMACIAS GUADALAJARA,13,1
17553057673459a94adebd6b19bce398c1dd2e03,GOOGLE,3,0
17553057673459a94adebd6b19bce398c1dd2e03,GOOGLE ONE,5,0
17553057673459a94adebd6b19bce398c1dd2e03,GOOGLE YOUTUBEPREMIUM,10,1
17553057673459a94adebd6b19bce398c1dd2e03,LIVERPOOL,1,0
17553057673459a94adebd6b19bce398c1dd2e03,MEGACABLE,8,1
17553057673459a94adebd6b19bce398c1dd2e03,MERCADO PAGO,10,1
17553057673459a94adebd6b19bce398c1dd2e03,MICROSOFT,5,0
17553057673459a94adebd6b19bce398c1dd2e03,NETFLIX,9,1
17553057673459a94adebd6b19bce398c1dd2e03,OXXO,10,1
17553057673459a94adebd6b19bce398c1dd2e03,OXXO GAS,3,0
17553057673459a94adebd6b19bce398c1dd2e03,ROTOPLAS,9,1
17553057673459a94adebd6b19bce398c1dd2e03,SORIANA,8,1
17553057673459a94adebd6b19bce398c1dd2e03,SPOTIFY,4,0
17553057673459a94adebd6b19bce398c1dd2e03,STARBUCKS,6,0
17553057673459a94adebd6b19bce398c1dd2e03,TELCEL,10,1
17553057673459a94adebd6b19bce398c1dd2e03,TEMU,6,0
17553057673459a94adebd6b19bce398c1dd2e03,UBER,13,1
17553057673459a94adebd6b19bce398c1dd2e03,UBER EATS,7,1
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,7 ELEVEN,9,1
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,7ELEVEN,1,0
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,AMAZON,10,1
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,CFE,7,1
178038e16a3c24e9bca0a9ffb60b43fb8f320f70,CINEPOLIS,3,0
